,team1,team2,HomeWin,Draw,AwayWin,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA,FTR
345,Watford,Arsenal,0.37200000000000005,0.134,0.494,0.19047619047619047,0.23094688221709006,0.6060606060606061,0.19047619047619047,0.24390243902439027,0.6172839506172839,0.2173913043478261,0.27027027027027023,0.5714285714285714,0.18214936247723132,0.22883295194508008,0.6097560975609756,0.18181818181818182,0.23809523809523808,0.6172839506172839,0.18181818181818182,0.22727272727272727,0.6172839506172839,0.2,0.23809523809523808,0.5813953488372093,0
346,Southampton,Newcastle,0.263,0.14,0.597,0.5235602094240838,0.2777777777777778,0.2222222222222222,0.5405405405405405,0.2857142857142857,0.2222222222222222,0.5555555555555556,0.2777777777777778,0.2222222222222222,0.53475935828877,0.27932960893854747,0.2061855670103093,0.5405405405405405,0.2777777777777778,0.2222222222222222,0.53475935828877,0.2857142857142857,0.21052631578947367,0.5376344086021505,0.2801120448179272,0.2032520325203252,2
347,Leicester City,WestBrom,0.669,0.198,0.134,0.48780487804878053,0.29411764705882354,0.23809523809523808,0.5,0.30303030303030304,0.24390243902439027,0.5263157894736842,0.2857142857142857,0.24390243902439027,0.4926108374384237,0.29411764705882354,0.2336448598130841,0.5,0.29411764705882354,0.25,0.48780487804878053,0.29411764705882354,0.25,0.5,0.2958579881656805,0.2247191011235955,2
348,WestHam,Brighton and Hove Albion,0.268,0.14400000000000002,0.588,0.5464480874316939,0.2857142857142857,0.19047619047619047,0.5555555555555556,0.2857142857142857,0.21052631578947367,0.5405405405405405,0.2857142857142857,0.23255813953488372,0.5494505494505494,0.28328611898017,0.18726591760299627,0.5464480874316939,0.30303030303030304,0.2,0.5464480874316939,0.2857142857142857,0.1923076923076923,0.5586592178770949,0.2801120448179272,0.18050541516245489,1
349,Chelsea,Watford,0.54,0.2,0.26,0.7352941176470588,0.19047619047619047,0.1,0.7407407407407407,0.2,0.10810810810810811,0.7407407407407407,0.18867924528301888,0.125,0.7142857142857143,0.19685039370078738,0.111731843575419,0.7352941176470588,0.2,0.1111111111111111,0.7352941176470588,0.19047619047619047,0.10526315789473684,0.7299270072992701,0.1869158878504673,0.10416666666666667,0
350,ManCity,Burnley,0.64,0.24,0.12,0.9009009009009008,0.08333333333333333,0.038461538461538464,0.9174311926605504,0.09090909090909091,0.038461538461538464,0.8695652173913044,0.13333333333333333,0.05555555555555555,0.8928571428571428,0.0819672131147541,0.043478260869565216,0.9009009009009008,0.1111111111111111,0.038461538461538464,0.9009009009009008,0.08695652173913043,0.045454545454545456,0.8928571428571428,0.08695652173913043,0.041666666666666664,0
351,Southampton,WestBrom,0.667,0.147,0.18600000000000003,0.5405405405405405,0.2949852507374631,0.19047619047619047,0.5555555555555556,0.29411764705882354,0.2,0.5263157894736842,0.2857142857142857,0.24390243902439027,0.5494505494505494,0.2881844380403458,0.18214936247723132,0.5464480874316939,0.29411764705882354,0.2,0.5464480874316939,0.29411764705882354,0.18181818181818182,0.5263157894736842,0.3021148036253776,0.19267822736030826,0
352,Stoke City,Bournemouth,0.26,0.213,0.527,0.4672897196261682,0.2857142857142857,0.2777777777777778,0.45454545454545453,0.30303030303030304,0.29411764705882354,0.5,0.29411764705882354,0.2631578947368421,0.45248868778280543,0.29069767441860467,0.2770083102493075,0.45454545454545453,0.30303030303030304,0.2857142857142857,0.46511627906976744,0.2857142857142857,0.2777777777777778,0.4629629629629629,0.28169014084507044,0.27624309392265195,1
353,Swansea City,Leicester City,0.31,0.213,0.47700000000000004,0.35842293906810035,0.3076923076923077,0.36363636363636365,0.36363636363636365,0.3076923076923077,0.37735849056603776,0.4166666666666667,0.30303030303030304,0.3389830508474576,0.35335689045936397,0.3021148036253776,0.36496350364963503,0.3448275862068966,0.3225806451612903,0.38167938931297707,0.3472222222222222,0.30303030303030304,0.37037037037037035,0.3460207612456747,0.3058103975535168,0.36900369003690037,1
354,Everton,Arsenal,0.33,0.20199999999999999,0.46799999999999997,0.2638522427440633,0.2777777777777778,0.49019607843137253,0.25641025641025644,0.2777777777777778,0.5128205128205129,0.2631578947368421,0.29411764705882354,0.5,0.2604166666666667,0.2695417789757412,0.49019607843137253,0.25,0.30303030303030304,0.48780487804878053,0.25,0.2777777777777778,0.5,0.2127659574468085,0.2577319587628866,0.5494505494505494,1
355,Tottenham Hotspur,Liverpool,0.5920000000000001,0.18,0.228,0.4444444444444444,0.2857142857142857,0.2949852507374631,0.46511627906976744,0.29411764705882354,0.29411764705882354,0.45454545454545453,0.29850746268656714,0.30303030303030304,0.4504504504504504,0.27624309392265195,0.29411764705882354,0.46511627906976744,0.29411764705882354,0.2857142857142857,0.45454545454545453,0.2777777777777778,0.29411764705882354,0.4464285714285714,0.27624309392265195,0.2976190476190476,0
356,Arsenal,Swansea City,0.429,0.168,0.402,0.8,0.14285714285714285,0.08333333333333333,0.8,0.15384615384615385,0.09523809523809523,0.8,0.16666666666666666,0.09090909090909091,0.8064516129032259,0.1360544217687075,0.07407407407407407,0.819672131147541,0.14285714285714285,0.07692307692307693,0.8,0.14285714285714285,0.07692307692307693,0.8333333333333334,0.12048192771084336,0.06666666666666667,0
357,Bournemouth,Chelsea,0.35700000000000004,0.16,0.483,0.16666666666666666,0.23809523809523808,0.6211180124223602,0.19047619047619047,0.23809523809523808,0.6172839506172839,0.17543859649122806,0.25641025641025644,0.625,0.17889087656529518,0.2331002331002331,0.6060606060606061,0.18181818181818182,0.23809523809523808,0.6172839506172839,0.18518518518518517,0.23255813953488372,0.6060606060606061,0.16129032258064516,0.22727272727272727,0.6329113924050632,1
358,Crystal Palace,WestHam,0.675,0.16,0.165,0.41841004184100417,0.303951367781155,0.303951367781155,0.425531914893617,0.30303030303030304,0.3225806451612903,0.4166666666666667,0.30303030303030304,0.3389830508474576,0.42372881355932207,0.29940119760479045,0.29673590504451036,0.4166666666666667,0.30303030303030304,0.3225806451612903,0.4166666666666667,0.30303030303030304,0.30303030303030304,0.390625,0.31347962382445144,0.3164556962025316,2
359,Liverpool,Huddersfield Town,0.303,0.069,0.628,0.8,0.14814814814814814,0.07692307692307693,0.819672131147541,0.15384615384615385,0.08,0.8,0.16666666666666666,0.09090909090909091,0.8,0.14925373134328357,0.07142857142857142,0.8,0.15384615384615385,0.08333333333333333,0.8,0.15384615384615385,0.07692307692307693,0.8,0.14925373134328357,0.07142857142857142,0
360,ManUtd,Tottenham Hotspur,0.28,0.14,0.58,0.4672897196261682,0.2949852507374631,0.2638522427440633,0.48780487804878053,0.29411764705882354,0.2631578947368421,0.45454545454545453,0.29850746268656714,0.30303030303030304,0.4484304932735426,0.2958579881656805,0.27624309392265195,0.46511627906976744,0.29411764705882354,0.2777777777777778,0.4444444444444444,0.30303030303030304,0.2777777777777778,0.47619047619047616,0.29154518950437314,0.25252525252525254,0
361,Watford,Stoke City,0.38,0.172,0.447,0.49019607843137253,0.2777777777777778,0.2638522427440633,0.48780487804878053,0.29411764705882354,0.26666666666666666,0.47619047619047616,0.29411764705882354,0.2857142857142857,0.49019607843137253,0.2710027100271003,0.2590673575129534,0.48780487804878053,0.2857142857142857,0.26666666666666666,0.48780487804878053,0.2777777777777778,0.25641025641025644,0.49504950495049505,0.2801120448179272,0.24570024570024568,1
362,WestBrom,ManCity,0.385,0.22699999999999998,0.38799999999999996,0.09090909090909091,0.15384615384615385,0.78125,0.08695652173913043,0.16,0.8,0.09090909090909091,0.16666666666666666,0.8,0.08058017727639001,0.14641288433382138,0.7936507936507936,0.08333333333333333,0.15384615384615385,0.8,0.07692307692307693,0.15384615384615385,0.8,0.09090909090909091,0.15625,0.7751937984496123,1
363,Leicester City,Everton,0.5660000000000001,0.20600000000000002,0.22899999999999998,0.4672897196261682,0.2949852507374631,0.26666666666666666,0.46511627906976744,0.30303030303030304,0.2777777777777778,0.45454545454545453,0.29850746268656714,0.30303030303030304,0.4629629629629629,0.2881844380403458,0.2695417789757412,0.46511627906976744,0.29411764705882354,0.2857142857142857,0.45454545454545453,0.29411764705882354,0.2777777777777778,0.4807692307692307,0.2898550724637681,0.25,0
364,Burnley,Newcastle,0.262,0.312,0.425,0.3460207612456747,0.3125,0.37037037037037035,0.3508771929824561,0.3125,0.3846153846153846,0.37735849056603776,0.30303030303030304,0.37735849056603776,0.3278688524590164,0.3194888178913738,0.3717472118959108,0.3472222222222222,0.3225806451612903,0.37037037037037035,0.3333333333333333,0.3125,0.3802281368821293,0.3105590062111801,0.3194888178913738,0.390625,0
365,Huddersfield Town,WestBrom,0.243,0.16,0.597,0.35842293906810035,0.3333333333333333,0.3333333333333333,0.37735849056603776,0.3333333333333333,0.3389830508474576,0.4,0.3225806451612903,0.3333333333333333,0.3597122302158274,0.33222591362126247,0.32894736842105265,0.37037037037037035,0.3333333333333333,0.3333333333333333,0.36363636363636365,0.3333333333333333,0.3333333333333333,0.33444816053511706,0.3424657534246575,0.3436426116838488,0
366,Newcastle,Bournemouth,0.38,0.18600000000000003,0.434,0.5,0.2857142857142857,0.23809523809523808,0.5128205128205129,0.2857142857142857,0.25,0.5263157894736842,0.2857142857142857,0.24390243902439027,0.5025125628140703,0.2881844380403458,0.2293577981651376,0.5,0.29411764705882354,0.25,0.5,0.2857142857142857,0.23809523809523808,0.5464480874316939,0.27548209366391185,0.2,1
367,Southampton,Burnley,0.157,0.213,0.631,0.6024096385542169,0.26666666666666666,0.15384615384615385,0.6172839506172839,0.2777777777777778,0.15384615384615385,0.5714285714285714,0.2777777777777778,0.20833333333333334,0.6097560975609756,0.26595744680851063,0.1447178002894356,0.5988023952095809,0.2857142857142857,0.15384615384615385,0.6060606060606061,0.26666666666666666,0.15384615384615385,0.5988023952095809,0.27027027027027023,0.1519756838905775,1
368,Stoke City,Leicester City,0.722,0.133,0.145,0.37037037037037035,0.303951367781155,0.3484320557491289,0.3921568627450981,0.30303030303030304,0.35714285714285715,0.4166666666666667,0.30303030303030304,0.3389830508474576,0.36496350364963503,0.3003003003003003,0.3546099290780142,0.37037037037037035,0.3125,0.35714285714285715,0.36363636363636365,0.30303030303030304,0.35714285714285715,0.37735849056603776,0.3067484662576687,0.33670033670033667,2
369,Swansea City,Brighton and Hove Albion,0.32,0.133,0.547,0.41841004184100417,0.3125,0.2949852507374631,0.425531914893617,0.3225806451612903,0.30303030303030304,0.45454545454545453,0.29850746268656714,0.30303030303030304,0.4048582995951417,0.3194888178913738,0.2958579881656805,0.4166666666666667,0.3225806451612903,0.30303030303030304,0.4166666666666667,0.3125,0.29411764705882354,0.3676470588235294,0.33444816053511706,0.3184713375796178,1
370,WestHam,Liverpool,0.32799999999999996,0.228,0.444,0.19047619047619047,0.23094688221709006,0.6024096385542169,0.2,0.24390243902439027,0.6060606060606061,0.20833333333333334,0.2777777777777778,0.5714285714285714,0.18083182640144665,0.2331002331002331,0.6060606060606061,0.2,0.23809523809523808,0.5988023952095809,0.18181818181818182,0.23255813953488372,0.6060606060606061,0.1589825119236884,0.2136752136752137,0.6493506493506493,1
371,Chelsea,ManUtd,0.26,0.16,0.58,0.4,0.3125,0.3125,0.4081632653061224,0.3125,0.3333333333333333,0.4,0.3225806451612903,0.3333333333333333,0.39370078740157477,0.3105590062111801,0.31545741324921134,0.4,0.3125,0.3225806451612903,0.4,0.3125,0.3194888178913738,0.38167938931297707,0.3225806451612903,0.3164556962025316,0
372,Everton,Watford,0.4,0.19,0.41,0.45454545454545453,0.2949852507374631,0.2777777777777778,0.47619047619047616,0.29411764705882354,0.2777777777777778,0.47619047619047616,0.29411764705882354,0.2857142857142857,0.45248868778280543,0.2958579881656805,0.2724795640326976,0.46511627906976744,0.30303030303030304,0.2777777777777778,0.46511627906976744,0.29411764705882354,0.27027027027027023,0.44052863436123346,0.30303030303030304,0.2770083102493075,0
373,ManCity,Arsenal,0.452,0.336,0.212,0.7194244604316548,0.18181818181818182,0.13333333333333333,0.7142857142857143,0.2,0.13333333333333333,0.6451612903225806,0.2222222222222222,0.18867924528301888,0.6993006993006994,0.1923076923076923,0.13003901170351104,0.6944444444444444,0.20833333333333334,0.14285714285714285,0.7142857142857143,0.18181818181818182,0.13333333333333333,0.7092198581560284,0.17699115044247787,0.13333333333333333,0
374,Tottenham Hotspur,Crystal Palace,0.742,0.185,0.07400000000000001,0.78125,0.16666666666666666,0.08333333333333333,0.7936507936507936,0.16666666666666666,0.09090909090909091,0.7874015748031495,0.16666666666666666,0.1,0.7633587786259541,0.1636661211129296,0.09107468123861566,0.7751937984496123,0.18181818181818182,0.08333333333333333,0.7692307692307692,0.16666666666666666,0.08695652173913043,0.7462686567164178,0.18181818181818182,0.09433962264150944,0
375,Arsenal,Tottenham Hotspur,0.34299999999999997,0.22899999999999998,0.428,0.4,0.2777777777777778,0.3460207612456747,0.4081632653061224,0.29411764705882354,0.3508771929824561,0.4,0.2857142857142857,0.37037037037037035,0.4,0.27624309392265195,0.3424657534246575,0.4,0.2857142857142857,0.35714285714285715,0.4,0.2777777777777778,0.3448275862068966,0.4016064257028112,0.2857142857142857,0.3333333333333333,0
376,Bournemouth,Huddersfield Town,0.708,0.153,0.139,0.5464480874316939,0.2857142857142857,0.19047619047619047,0.5464480874316939,0.29411764705882354,0.21052631578947367,0.5,0.29411764705882354,0.2631578947368421,0.5434782608695652,0.28653295128939826,0.19120458891013384,0.5405405405405405,0.30303030303030304,0.2,0.5464480874316939,0.2777777777777778,0.2,0.5524861878453039,0.27322404371584696,0.19379844961240308,0
377,Burnley,Swansea City,0.637,0.183,0.18,0.4672897196261682,0.3125,0.25,0.47619047619047616,0.3125,0.25641025641025644,0.5263157894736842,0.30303030303030304,0.22727272727272727,0.4694835680751174,0.31545741324921134,0.23584905660377356,0.47619047619047616,0.3125,0.25,0.46511627906976744,0.3194888178913738,0.23809523809523808,0.41493775933609955,0.33557046979865773,0.2695417789757412,0
378,Crystal Palace,Everton,0.5,0.342,0.158,0.41841004184100417,0.3076923076923077,0.303951367781155,0.4166666666666667,0.3076923076923077,0.3225806451612903,0.3846153846153846,0.3076923076923077,0.36363636363636365,0.42194092827004215,0.30303030303030304,0.29411764705882354,0.4166666666666667,0.3125,0.3125,0.42016806722689076,0.3076923076923077,0.29411764705882354,0.4464285714285714,0.3076923076923077,0.26666666666666666,2
379,Leicester City,ManCity,0.6,0.24,0.16,0.10526315789473684,0.17391304347826086,0.7518796992481203,0.125,0.17391304347826086,0.7518796992481203,0.125,0.18867924528301888,0.7407407407407407,0.11037527593818984,0.16977928692699493,0.7407407407407407,0.10526315789473684,0.2,0.7407407407407407,0.10526315789473684,0.17391304347826086,0.7518796992481203,0.12106537530266344,0.17699115044247787,0.7246376811594204,1
380,Liverpool,Southampton,0.301,0.244,0.455,0.7194244604316548,0.2,0.1111111111111111,0.7142857142857143,0.21052631578947367,0.12121212121212122,0.6896551724137931,0.22727272727272727,0.1388888888888889,0.7092198581560284,0.19455252918287938,0.11534025374855825,0.7142857142857143,0.20833333333333334,0.11764705882352941,0.7142857142857143,0.2,0.10526315789473684,0.7042253521126761,0.1972386587771203,0.11806375442739078,0
381,ManUtd,Newcastle,0.212,0.192,0.597,0.78125,0.17391304347826086,0.07692307692307693,0.7936507936507936,0.17391304347826086,0.08695652173913043,0.7874015748031495,0.1724137931034483,0.09523809523809523,0.7751937984496123,0.17543859649122806,0.06666666666666667,0.7692307692307692,0.2,0.07692307692307693,0.7692307692307692,0.17391304347826086,0.08333333333333333,0.7874015748031495,0.16666666666666666,0.06666666666666667,0
382,WestBrom,Chelsea,0.6729999999999999,0.168,0.159,0.15384615384615385,0.25,0.6211180124223602,0.17391304347826086,0.25,0.625,0.16129032258064516,0.25,0.6451612903225806,0.15479876160990713,0.24449877750611249,0.6211180124223602,0.15384615384615385,0.26666666666666666,0.6172839506172839,0.16,0.24390243902439027,0.6172839506172839,0.14450867052023122,0.2293577981651376,0.6451612903225806,1
383,Watford,WestHam,0.41200000000000003,0.205,0.384,0.47619047619047616,0.2857142857142857,0.26666666666666666,0.47619047619047616,0.3076923076923077,0.27027027027027023,0.45454545454545453,0.29850746268656714,0.30303030303030304,0.4694835680751174,0.2857142857142857,0.2638522427440633,0.47619047619047616,0.2857142857142857,0.2777777777777778,0.47619047619047616,0.2857142857142857,0.27027027027027023,0.4310344827586207,0.3067484662576687,0.2824858757062147,0
